Mz,pains,fsp3,cacao,halflife,logs,logd,bioconcentration,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
283.048,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
291.24755,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
292.984,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
293.00222,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
300.991,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
301.0105,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
307.7257,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
312.247,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
312.8412,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
313.827,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
320.978,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
320.997,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
321.0177,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
340.9843,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
341.0033,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
341.026,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
353.2459,0,0.167,-4.448,0.725,-2.239,2.684,0.831,3.31,3.549,4.489,-1.08,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0
